season,week,celebrity_name,judge1,judge2,judge3,judge4,total_score
24,3,Charo,6.0,6.0,6.0,6.0,24.0
24,3,Mr. T,6.0,6.0,6.0,6.0,24.0
24,3,Bonner Bolton,6.0,6.0,6.0,6.0,24.0
24,4,Rashad Jennings,10.0,9.0,10.0,10.0,39.0
24,4,Simone Biles,9.0,9.0,9.0,9.0,36.0
24,4,Heather Morris,8.0,9.0,9.0,9.0,35.0
24,4,Nancy Kerrigan,8.0,9.0,8.0,8.0,33.0
24,4,Bonner Bolton,8.0,8.0,8.0,8.0,32.0
24,4,Normani,8.0,7.0,8.0,9.0,32.0
24,4,David Ross,7.0,8.0,8.0,8.0,31.0
24,4,Erika Jayne,8.0,7.0,7.0,8.0,30.0
24,4,Nick Viall,8.0,7.0,8.0,7.0,30.0
24,4,Mr. T,7.0,7.0,7.0,7.0,28.0
24,5,Normani,10.0,9.0,10.0,10.0,39.0
24,5,Simone Biles,9.0,9.0,10.0,10.0,38.0
24,5,Nancy Kerrigan,9.0,9.0,9.0,9.0,36.0
24,5,Heather Morris,8.0,8.0,9.0,9.0,34.0
24,5,Nick Viall,9.0,8.0,9.0,8.0,34.0
24,5,Rashad Jennings,7.0,8.0,9.0,8.0,32.0
24,5,Erika Jayne,8.0,8.0,8.0,8.0,32.0
24,5,Bonner Bolton,7.0,8.0,8.0,7.0,30.0
24,5,David Ross,7.0,7.0,8.0,7.0,29.0
24,6,Heather Morris,9.0,9.5,9.0,9.5,37.0
24,6,Normani,9.0,9.5,8.0,9.5,36.0
24,6,Rashad Jennings,8.5,9.5,8.5,8.5,35.0
24,6,Simone Biles,8.5,8.5,8.5,9.0,34.5
24,6,Nancy Kerrigan,8.5,8.5,8.0,8.5,33.5
24,6,Bonner Bolton,8.0,8.5,7.5,7.5,31.5
24,6,David Ross,7.5,8.5,7.5,7.5,31.0
24,6,Nick Viall,7.5,8.0,7.5,7.5,30.5
24,7,Normani,10.5,10.5,10.5,10.5,42.0
24,7,Simone Biles,10.5,9.5,9.5,9.5,39.0
24,7,Rashad Jennings,9.5,9.5,10.5,9.5,39.0
24,7,Nancy Kerrigan,9.0,9.0,9.0,9.0,36.0
24,7,Nick Viall,8.0,8.0,9.0,9.0,34.0
24,7,David Ross,8.0,8.0,8.0,8.0,32.0
24,7,Bonner Bolton,7.5,7.5,8.5,7.5,31.0
24,8,Normani,10.0,9.5,10.0,10.0,39.5
24,8,Rashad Jennings,9.5,9.0,9.5,9.5,37.5
24,8,Simone Biles,9.0,9.0,9.0,9.0,36.0
24,8,David Ross,8.0,8.0,8.5,8.0,32.5
24,8,Bonner Bolton,7.5,7.0,7.5,7.0,29.0
24,9,Simone Biles,10.0,10.0,10.0,10.0,40.0
24,9,Rashad Jennings,9.5,9.0,10.0,10.0,38.5
24,9,Normani,9.5,9.5,9.5,9.5,38.0
24,9,David Ross,9.0,8.5,9.0,8.5,35.0
24,10,Rashad Jennings,10.0,9.6666,10.0,10.0,39.6666
24,10,Normani,10.0,9.6666,9.6666,10.0,39.333200000000005
24,10,David Ross,9.0,9.0,9.3333,9.0,36.3333
25,1,Jordan Fisher,8.0,7.0,7.0,,22.0
25,1,Lindsey Stirling,7.0,8.0,7.0,,22.0
25,1,Vanessa Lachey,7.0,7.0,7.0,,21.0
25,1,Nikki Bella,7.0,7.0,6.0,,20.0
25,1,Frankie Muniz,7.0,6.0,6.0,,19.0
25,1,Victoria Arlen,7.0,6.0,6.0,,19.0
25,1,Sasha Pieterse,6.0,6.0,6.0,,18.0
25,1,Derek Fisher,6.0,6.0,6.0,,18.0
25,1,Nick Lachey,6.0,6.0,6.0,,18.0
25,1,Debbie Gibson,6.0,5.0,6.0,,17.0
25,1,Drew Scott,6.0,5.0,5.0,,16.0
25,1,Terrell Owens,5.0,5.0,5.0,,15.0
25,1,Barbara Corcoran,5.0,4.0,5.0,,14.0
25,2,Frankie Muniz,8.0,7.5,8.5,,24.0
25,2,Jordan Fisher,8.0,8.0,8.0,,24.0
25,2,Vanessa Lachey,8.0,8.0,7.5,,23.5
25,2,Sasha Pieterse,8.0,7.5,7.0,,22.5
25,2,Lindsey Stirling,7.5,7.5,7.5,,22.5
25,2,Victoria Arlen,7.5,7.0,7.5,,22.0
25,2,Debbie Gibson,7.0,6.5,7.0,,20.5
25,2,Drew Scott,7.0,6.5,7.0,,20.5
25,2,Nikki Bella,6.5,6.5,6.5,,19.5
25,2,Terrell Owens,6.5,6.0,7.0,,19.5
25,2,Derek Fisher,6.5,6.0,6.5,,19.0
25,2,Nick Lachey,7.0,6.0,6.0,,19.0
25,2,Barbara Corcoran,6.0,5.0,6.0,,17.0
25,3,Lindsey Stirling,9.0,9.0,9.0,,27.0
25,3,Jordan Fisher,9.0,7.0,9.0,,25.0
25,3,Drew Scott,8.0,7.0,8.0,,23.0
25,3,Vanessa Lachey,7.0,8.0,8.0,,23.0
25,3,Victoria Arlen,8.0,7.0,7.0,,22.0
25,3,Frankie Muniz,7.0,7.0,7.0,,21.0
25,3,Derek Fisher,7.0,7.0,7.0,,21.0
25,3,Nikki Bella,7.0,7.0,7.0,,21.0
25,3,Terrell Owens,7.0,7.0,7.0,,21.0
25,3,Nick Lachey,7.0,7.0,7.0,,21.0
25,3,Sasha Pieterse,7.0,6.0,6.0,,19.0
25,4,Jordan Fisher,10.0,9.0,10.0,,29.0
25,4,Victoria Arlen,9.0,9.0,9.0,,27.0
25,4,Lindsey Stirling,9.0,8.0,9.0,,26.0
25,4,Sasha Pieterse,8.0,8.0,8.0,,24.0
25,4,Frankie Muniz,8.0,8.0,8.0,,24.0
25,4,Nikki Bella,8.0,8.0,8.0,,24.0
25,4,Terrell Owens,8.0,8.0,8.0,,24.0
25,4,Drew Scott,8.0,8.0,8.0,,24.0
25,4,Vanessa Lachey,8.0,8.0,8.0,,24.0
25,4,Derek Fisher,7.0,8.0,8.0,,23.0
25,4,Nick Lachey,8.0,7.0,7.0,,22.0
25,5,Jordan Fisher,10.0,10.0,10.0,,30.0
25,5,Frankie Muniz,10.0,9.0,10.0,,29.0
25,5,Lindsey Stirling,9.0,10.0,9.0,,28.0
25,5,Nikki Bella,9.0,9.0,9.0,,27.0
25,5,Victoria Arlen,9.0,9.0,9.0,,27.0
25,5,Terrell Owens,9.0,8.0,8.0,,25.0
25,5,Drew Scott,9.0,8.0,8.0,,25.0
25,5,Sasha Pieterse,8.0,8.0,8.0,,24.0
25,5,Vanessa Lachey,8.0,8.0,8.0,,24.0
25,5,Nick Lachey,7.0,8.0,7.0,,22.0
25,6,Lindsey Stirling,10.0,10.0,10.0,10.0,40.0
25,6,Jordan Fisher,10.0,9.0,10.0,10.0,39.0
25,6,Terrell Owens,9.0,9.0,10.0,9.0,37.0
25,6,Nikki Bella,9.0,9.0,9.0,9.0,36.0
25,6,Vanessa Lachey,9.0,9.0,9.0,9.0,36.0
25,6,Frankie Muniz,7.0,8.0,8.0,8.0,31.0
25,6,Victoria Arlen,8.0,8.0,7.0,8.0,31.0
25,6,Drew Scott,7.0,7.0,9.0,7.0,30.0
25,6,Nick Lachey,7.0,6.0,7.0,6.0,26.0
25,7,Frankie Muniz,10.0,10.0,10.0,,30.0
25,7,Victoria Arlen,9.5,9.5,9.5,,28.5
25,7,Drew Scott,9.5,9.5,9.5,,28.5
25,7,Jordan Fisher,9.0,9.0,9.0,,27.0
25,7,Vanessa Lachey,9.0,9.0,9.0,,27.0
25,7,Lindsey Stirling,8.5,8.5,8.5,,25.5
25,7,Terrell Owens,8.0,8.0,8.5,,24.5
25,7,Nikki Bella,8.0,8.0,8.0,,24.0
25,8,Jordan Fisher,10.0,10.0,10.0,,30.0
25,8,Lindsey Stirling,9.5,8.5,9.0,,27.0
25,8,Frankie Muniz,9.0,8.5,9.0,,26.5
25,8,Terrell Owens,8.5,8.5,8.5,,25.5
25,8,Victoria Arlen,8.0,8.0,8.0,,24.0
25,8,Drew Scott,8.0,7.5,8.0,,23.5
25,9,Jordan Fisher,9.5,9.5,10.0,,29.0
25,9,Lindsey Stirling,9.5,9.0,10.0,,28.5
25,9,Victoria Arlen,9.0,9.5,9.5,,28.0
25,9,Frankie Muniz,8.5,8.0,9.0,,25.5
25,9,Drew Scott,8.0,8.0,8.0,,24.0
25,10,Jordan Fisher,10.0,10.0,10.0,10.0,40.0
25,10,Lindsey Stirling,10.0,10.0,10.0,10.0,40.0
25,10,Frankie Muniz,9.7777,9.3333,9.7777,10.0,38.8887
25,10,Drew Scott,9.0,9.5,9.5,9.5,37.5
26,1,Josh Norman,8.0,8.0,8.0,,24.0
26,1,Adam Rippon,8.0,8.0,8.0,,24.0
26,1,Mirai Nagasu,7.0,8.0,8.0,,23.0
26,1,Tonya Harding,8.0,8.0,7.0,,23.0
26,1,Jennie Finch Daigle,7.0,7.0,7.0,,21.0
26,1,Chris Mazdzer,7.0,7.0,7.0,,21.0
26,1,Arike Ogunbowale,7.0,6.0,7.0,,20.0
26,1,Jamie Anderson,6.0,7.0,6.0,,19.0
26,1,Johnny Damon,6.0,6.0,6.0,,18.0
26,1,Kareem Abdul-Jabbar,6.0,5.0,6.0,,17.0
26,2,Mirai Nagasu,9.0,10.0,9.0,9.0,37.0
26,2,Adam Rippon,9.0,9.5,9.0,9.5,37.0
26,2,Arike Ogunbowale,8.5,9.5,8.5,8.5,35.0
26,2,Chris Mazdzer,8.5,8.5,8.0,8.0,33.0
26,2,Tonya Harding,8.0,9.0,8.0,8.0,33.0
26,2,Jennie Finch Daigle,7.5,8.5,8.0,7.5,31.5
26,2,Josh Norman,7.5,8.0,8.0,8.0,31.5
26,2,Kareem Abdul-Jabbar,7.5,8.0,7.0,7.0,29.5
26,3,Adam Rippon,10.5,10.5,9.5,10.5,41.0
26,3,Josh Norman,9.5,9.5,9.5,9.5,38.0
26,3,Mirai Nagasu,9.0,9.0,8.0,9.0,35.0
26,3,Tonya Harding,8.5,9.5,8.5,8.5,35.0
26,3,Chris Mazdzer,8.0,9.0,7.0,9.0,33.0
26,3,Jennie Finch Daigle,7.0,8.0,7.0,7.0,29.0
26,4,Adam Rippon,9.5,9.5,10.0,,29.0
26,4,Josh Norman,9.5,9.5,9.5,,28.5
26,4,Tonya Harding,9.0,9.5,9.5,,28.0
27,1,DeMarcus Ware,8.0,7.0,8.0,,23.0
27,1,Tinashe,8.0,7.0,8.0,,23.0
27,1,Juan Pablo Di Pace,7.0,7.0,8.0,,22.0
27,1,Alexis Ren,7.0,7.5,7.5,,22.0
27,1,Milo Manheim,7.0,6.0,7.0,,20.0
27,1,Mary Lou Retton,6.5,7.0,6.5,,20.0
27,1,Bobby Bones,7.0,6.0,7.0,,20.0
27,1,Nancy McKeon,6.5,6.5,6.5,,19.5
27,1,Evanna Lynch,7.0,5.0,6.0,,18.0
27,1,John Schneider,7.0,5.0,6.0,,18.0
27,1,Danelle Umstead,6.0,6.0,6.0,,18.0
27,1,Nikki Glaser,6.0,5.5,6.0,,17.5
27,1,Joe Amabile,5.0,4.0,5.0,,14.0
27,2,Juan Pablo Di Pace,9.0,8.0,9.0,,26.0
27,2,Milo Manheim,9.0,8.0,9.0,,26.0
27,2,Tinashe,9.0,8.0,9.0,,26.0
27,2,Alexis Ren,8.0,8.5,8.0,,24.5
27,2,Evanna Lynch,8.0,8.0,8.0,,24.0
27,2,DeMarcus Ware,8.0,7.5,8.0,,23.5
27,2,Mary Lou Retton,8.0,7.5,7.5,,23.0
27,2,John Schneider,7.5,6.5,7.5,,21.5
27,2,Nancy McKeon,7.0,6.5,7.0,,20.5
27,2,Bobby Bones,7.0,6.0,6.5,,19.5
27,2,Danelle Umstead,6.5,6.0,6.0,,18.5
27,2,Joe Amabile,5.5,6.0,6.0,,17.5
27,3,Juan Pablo Di Pace,10.0,10.0,10.0,,30.0
27,3,Evanna Lynch,9.0,9.0,9.0,,27.0
27,3,Milo Manheim,9.0,9.0,9.0,,27.0
27,3,Tinashe,9.0,9.0,9.0,,27.0
27,3,DeMarcus Ware,9.0,8.0,9.0,,26.0
27,3,Alexis Ren,9.0,8.0,9.0,,26.0
27,3,Mary Lou Retton,8.0,8.0,8.0,,24.0
27,3,Bobby Bones,8.0,7.0,8.0,,23.0
27,3,Nancy McKeon,8.0,7.0,7.0,,22.0
27,3,John Schneider,7.0,7.0,7.0,,21.0
27,3,Joe Amabile,6.0,6.0,6.0,,18.0
27,4,Milo Manheim,10.0,9.0,10.0,,29.0
27,4,Mary Lou Retton,9.0,8.0,9.0,,26.0
27,4,Tinashe,9.0,8.0,9.0,,26.0
27,4,Alexis Ren,8.0,8.0,9.0,,25.0
27,4,Juan Pablo Di Pace,8.0,8.0,8.0,,24.0
27,4,Evanna Lynch,8.0,8.0,8.0,,24.0
27,4,DeMarcus Ware,7.0,7.0,8.0,,22.0
27,4,John Schneider,7.0,7.0,7.0,,21.0
27,4,Bobby Bones,7.0,6.0,7.0,,20.0
27,4,Joe Amabile,5.0,5.0,5.0,,15.0
27,5,Juan Pablo Di Pace,10.0,9.0,10.0,,29.0
27,5,Alexis Ren,10.0,9.0,10.0,,29.0
27,5,Milo Manheim,9.0,8.0,10.0,,27.0
27,5,DeMarcus Ware,9.0,8.0,9.0,,26.0
27,5,Mary Lou Retton,9.0,8.0,8.0,,25.0
27,5,Evanna Lynch,8.0,8.0,8.0,,24.0
27,5,John Schneider,8.0,8.0,8.0,,24.0
27,5,Bobby Bones,7.0,7.0,7.0,,21.0
27,5,Joe Amabile,6.0,5.0,6.0,,17.0
27,6,Juan Pablo Di Pace,10.0,10.0,10.0,,30.0
27,6,Milo Manheim,10.0,10.0,10.0,,30.0
27,6,Evanna Lynch,10.0,9.0,10.0,,29.0
27,6,Alexis Ren,9.0,9.0,9.0,,27.0
27,6,DeMarcus Ware,8.0,9.0,9.0,,26.0
27,6,Mary Lou Retton,8.0,8.0,8.0,,24.0
27,6,Bobby Bones,8.0,7.0,7.0,,22.0
27,6,Joe Amabile,8.0,7.0,7.0,,22.0
27,6,John Schneider,6.0,7.0,6.0,,19.0
27,7,Evanna Lynch,10.0,9.5,10.0,,29.5
27,7,Milo Manheim,10.0,9.0,10.0,,29.0
27,7,Juan Pablo Di Pace,9.5,9.0,9.5,,28.0
27,7,Alexis Ren,9.0,9.0,9.5,,27.5
27,7,John Schneider,9.0,9.0,9.0,,27.0
27,7,DeMarcus Ware,9.0,8.5,9.0,,26.5
27,7,Bobby Bones,9.0,8.5,9.0,,26.5
27,7,Joe Amabile,8.0,7.5,8.0,,23.5
27,8,Juan Pablo Di Pace,10.0,10.0,10.0,,30.0
27,8,Evanna Lynch,10.0,9.5,9.5,,29.0
27,8,Alexis Ren,9.5,9.5,10.0,,29.0
27,8,Milo Manheim,9.0,9.0,9.5,,27.5
27,8,Joe Amabile,8.0,7.5,7.5,,23.0
27,8,Bobby Bones,7.5,7.5,7.5,,22.5
27,9,Evanna Lynch,10.0,10.0,10.0,,30.0
27,9,Milo Manheim,10.0,10.0,10.0,,30.0
27,9,Alexis Ren,9.5,9.5,9.5,,28.5
27,9,Bobby Bones,9.0,9.0,9.0,,27.0
28,1,James Van Der Beek,7.0,7.0,7.0,,21.0
28,1,Hannah Brown,7.0,7.0,6.0,,20.0
28,1,Lauren Alaina,7.0,6.0,6.0,,19.0
28,1,Sailor Brinkley-Cook,6.0,6.0,6.0,,18.0
28,1,Mary Wilson,6.0,5.0,6.0,,17.0
28,1,Karamo Brown,6.0,5.0,6.0,,17.0
28,1,Kel Mitchell,6.0,5.0,5.0,,16.0
28,1,Ally Brooke,5.0,5.0,6.0,,16.0
28,1,Kate Flannery,5.0,5.0,5.0,,15.0
28,1,Ray Lewis,5.0,5.0,5.0,,15.0
28,1,Sean Spicer,4.0,4.0,4.0,,12.0
28,1,Lamar Odom,5.0,3.0,3.0,,11.0
28,2,Hannah Brown,8.0,8.0,8.0,,24.0
28,2,Kate Flannery,7.0,7.0,7.0,,21.0
28,2,James Van Der Beek,7.0,6.0,7.0,,20.0
28,2,Kel Mitchell,7.0,6.0,7.0,,20.0
28,2,Ally Brooke,7.0,6.0,7.0,,20.0
28,2,Lauren Alaina,6.0,6.0,7.0,,19.0
28,2,Karamo Brown,7.0,5.0,7.0,,19.0
28,2,Sailor Brinkley-Cook,6.0,6.0,6.0,,18.0
28,2,Sean Spicer,6.0,5.0,5.0,,16.0
28,2,Ray Lewis,5.0,5.0,5.0,,15.0
28,2,Mary Wilson,5.0,5.0,5.0,,15.0
28,2,Lamar Odom,4.0,4.0,4.0,,12.0
28,3,Kate Flannery,8.0,8.0,8.0,,24.0
28,3,Ally Brooke,8.0,8.0,8.0,,24.0
28,3,James Van Der Beek,8.0,7.0,8.0,,23.0
28,3,Sailor Brinkley-Cook,7.0,8.0,8.0,,23.0
28,3,Hannah Brown,7.0,7.0,7.0,,21.0
28,3,Kel Mitchell,7.0,6.0,7.0,,20.0
28,3,Lauren Alaina,6.0,7.0,7.0,,20.0
28,3,Karamo Brown,5.0,5.0,6.0,,16.0
28,3,Sean Spicer,5.0,5.0,5.0,,15.0
28,3,Lamar Odom,4.0,4.0,4.0,,12.0
28,4,Kel Mitchell,8.0,8.0,8.0,8.0,32.0
28,4,Lauren Alaina,8.0,8.0,8.0,8.0,32.0
28,4,Ally Brooke,8.0,8.0,8.0,8.0,32.0
28,4,Hannah Brown,8.0,8.0,8.0,8.0,32.0
28,4,Sailor Brinkley-Cook,7.0,8.0,8.0,8.0,31.0
28,4,James Van Der Beek,7.0,7.0,7.0,7.0,28.0
28,4,Karamo Brown,7.0,7.0,7.0,7.0,28.0
28,4,Kate Flannery,7.0,7.0,6.0,6.0,26.0
28,4,Sean Spicer,5.0,6.0,5.0,5.0,21.0
28,4,Lamar Odom,5.0,7.0,4.0,4.0,20.0
28,5,Ally Brooke,9.0,9.0,9.0,,27.0
28,5,James Van Der Beek,9.0,8.0,9.0,,26.0
28,5,Kel Mitchell,9.0,8.0,9.0,,26.0
28,5,Hannah Brown,9.0,7.0,9.0,,25.0
28,5,Kate Flannery,8.0,8.0,8.0,,24.0
28,5,Sailor Brinkley-Cook,8.0,8.0,8.0,,24.0
28,5,Lauren Alaina,8.0,7.0,8.0,,23.0
28,5,Karamo Brown,7.0,7.0,7.0,,21.0
28,5,Sean Spicer,7.0,6.0,6.0,,19.0
28,6,Kate Flannery,9.0,9.0,9.0,,27.0
28,6,James Van Der Beek,9.0,9.0,9.0,,27.0
28,6,Sailor Brinkley-Cook,9.0,9.0,9.0,,27.0
28,6,Kel Mitchell,9.0,8.0,9.0,,26.0
28,6,Lauren Alaina,9.0,8.0,9.0,,26.0
28,6,Ally Brooke,8.0,9.0,8.0,,25.0
28,6,Karamo Brown,9.0,8.0,8.0,,25.0
28,6,Hannah Brown,8.0,8.0,8.0,,24.0
28,6,Sean Spicer,7.0,7.0,7.0,,21.0
28,7,James Van Der Beek,9.0,9.0,9.0,,27.0
28,7,Lauren Alaina,9.0,9.0,9.0,,27.0
28,7,Ally Brooke,9.0,9.0,9.0,,27.0
28,7,Hannah Brown,8.5,9.0,8.5,,26.0
28,7,Kel Mitchell,8.5,8.5,8.5,,25.5
28,7,Karamo Brown,8.5,8.0,8.0,,24.5
28,7,Kate Flannery,8.0,8.0,8.0,,24.0
28,7,Sean Spicer,7.0,7.0,7.0,,21.0
28,8,James Van Der Beek,10.6666,10.6666,10.6666,,31.9998
28,8,Hannah Brown,10.6666,9.6666,10.6666,,30.9998
28,8,Ally Brooke,10.0,10.0,10.0,,30.0
28,8,Kel Mitchell,9.6666,9.6666,10.6666,,29.9998
28,8,Kate Flannery,8.6666,8.6666,8.6666,,25.9998
28,8,Lauren Alaina,8.0,8.0,8.0,,24.0
28,8,Sean Spicer,7.0,7.0,6.0,,20.0
28,9,Ally Brooke,10.0,10.0,10.0,10.0,40.0
28,9,Kel Mitchell,9.0,9.0,9.5,9.5,37.0
28,9,James Van Der Beek,9.0,8.5,9.5,9.0,36.0
28,9,Hannah Brown,9.0,8.5,9.0,9.0,35.5
28,9,Lauren Alaina,9.0,9.0,8.5,8.5,35.0
28,9,Sean Spicer,6.5,6.0,6.5,6.0,25.0
28,10,Ally Brooke,10.0,9.5,10.0,,29.5
28,10,Kel Mitchell,9.5,9.5,9.5,,28.5
28,10,Lauren Alaina,9.0,9.0,9.0,,27.0
28,10,Hannah Brown,9.0,9.0,9.0,,27.0
28,10,James Van Der Beek,8.5,8.5,8.5,,25.5
28,11,Ally Brooke,10.0,10.0,10.0,,30.0
28,11,Kel Mitchell,10.0,9.5,10.0,,29.5
28,11,Hannah Brown,10.0,9.5,9.5,,29.0
28,11,Lauren Alaina,9.5,9.5,9.5,,28.5
29,1,Skai Jackson,7.0,7.0,7.0,,21.0
29,1,Justina Machado,7.0,7.0,7.0,,21.0
29,1,Nev Schulman,7.0,7.0,6.0,,20.0
29,1,Kaitlyn Bristowe,6.0,7.0,7.0,,20.0
29,1,Monica Aldama,6.0,7.0,6.0,,19.0
29,1,Anne Heche,6.0,6.0,6.0,,18.0
29,1,Jesse Metcalfe,6.0,6.0,6.0,,18.0
29,1,Johnny Weir,6.0,6.0,6.0,,18.0
29,1,AJ McLean,6.0,6.0,6.0,,18.0
29,1,Jeannie Mai,6.0,6.0,6.0,,18.0
29,1,Veron Davis,5.0,6.0,6.0,,17.0
29,1,Nelly,5.0,5.0,6.0,,16.0
29,1,Chrishell Stause,4.0,5.0,4.0,,13.0
29,1,Charles Oakley,4.0,4.0,4.0,,12.0
29,1,Carole Baskin,4.0,4.0,3.0,,11.0
29,2,Kaitlyn Bristowe,7.0,8.0,7.0,,22.0
29,2,Justina Machado,7.0,7.0,7.0,,21.0
29,2,Nev Schulman,7.0,7.0,7.0,,21.0
29,2,Jesse Metcalfe,7.0,7.0,6.0,,20.0
29,2,AJ McLean,7.0,6.0,6.0,,19.0
29,2,Anne Heche,6.0,6.0,6.0,,18.0
29,2,Chrishell Stause,6.0,6.0,6.0,,18.0
29,2,Veron Davis,6.0,6.0,6.0,,18.0
29,2,Johnny Weir,6.0,6.0,6.0,,18.0
29,2,Nelly,6.0,6.0,6.0,,18.0
29,2,Jeannie Mai,6.0,6.0,6.0,,18.0
29,2,Carole Baskin,6.0,5.0,5.0,,16.0
29,2,Monica Aldama,5.0,6.0,5.0,,16.0
29,2,Skai Jackson,5.0,5.0,5.0,,15.0
29,2,Charles Oakley,5.0,5.0,5.0,,15.0
29,3,Johnny Weir,8.0,8.0,8.0,,24.0
29,3,Nev Schulman,8.0,8.0,8.0,,24.0
29,3,Kaitlyn Bristowe,8.0,7.0,8.0,,23.0
29,3,Chrishell Stause,7.0,7.0,8.0,,22.0
29,3,Veron Davis,8.0,7.0,7.0,,22.0
29,3,Jeannie Mai,7.0,7.0,8.0,,22.0
29,3,AJ McLean,7.0,7.0,7.0,,21.0
29,3,Monica Aldama,7.0,7.0,7.0,,21.0
29,3,Jesse Metcalfe,7.0,6.0,7.0,,20.0
29,3,Justina Machado,7.0,6.0,6.0,,19.0
29,3,Skai Jackson,6.0,6.0,6.0,,18.0
29,3,Nelly,6.0,6.0,6.0,,18.0
29,3,Anne Heche,5.0,5.0,5.0,,15.0
29,3,Carole Baskin,5.0,4.0,3.0,,12.0
29,4,Skai Jackson,10.0,9.0,9.0,,28.0
29,4,Kaitlyn Bristowe,9.0,8.0,8.0,,25.0
29,4,Justina Machado,8.0,8.0,8.0,,24.0
29,4,Johnny Weir,8.0,8.0,8.0,,24.0
29,4,Nev Schulman,8.0,8.0,8.0,,24.0
29,4,AJ McLean,8.0,8.0,8.0,,24.0
29,4,Monica Aldama,8.0,8.0,8.0,,24.0
29,4,Chrishell Stause,7.0,8.0,7.0,,22.0
29,4,Veron Davis,8.0,7.0,7.0,,22.0
29,4,Anne Heche,7.0,7.0,7.0,,21.0
29,4,Jesse Metcalfe,7.0,7.0,7.0,,21.0
29,4,Nelly,7.0,7.0,7.0,,21.0
29,4,Jeannie Mai,7.0,7.0,7.0,,21.0
29,5,Johnny Weir,10.0,10.0,9.0,,29.0
29,5,Kaitlyn Bristowe,9.0,9.0,9.0,,27.0
29,5,Nev Schulman,8.0,9.0,9.0,,26.0
29,5,Monica Aldama,9.0,9.0,8.0,,26.0
29,5,Skai Jackson,8.0,8.0,8.0,,24.0
29,5,Justina Machado,8.0,8.0,8.0,,24.0
29,5,AJ McLean,8.0,8.0,8.0,,24.0
29,5,Nelly,8.0,8.0,8.0,,24.0
29,5,Jeannie Mai,8.0,8.0,8.0,,24.0
29,5,Veron Davis,7.0,7.0,7.0,,21.0
29,5,Jesse Metcalfe,7.0,6.0,6.0,,19.0
29,5,Chrishell Stause,6.0,6.0,7.0,,19.0
29,6,Justina Machado,9.0,9.0,9.0,,27.0
29,6,AJ McLean,9.0,9.0,9.0,,27.0
29,6,Kaitlyn Bristowe,9.0,9.0,9.0,,27.0
29,6,Monica Aldama,9.0,9.0,9.0,,27.0
29,6,Nev Schulman,9.0,9.0,8.0,,26.0
29,6,Jeannie Mai,8.0,8.0,9.0,,25.0
29,6,Chrishell Stause,8.0,8.0,8.0,,24.0
29,6,Nelly,8.0,8.0,8.0,,24.0
29,6,Johnny Weir,7.0,8.0,7.0,,22.0
29,6,Veron Davis,7.0,7.0,7.0,,21.0
29,6,Skai Jackson,6.0,6.0,6.0,,18.0
29,7,Nev Schulman,10.0,10.0,10.0,,30.0
29,7,Skai Jackson,9.0,9.0,9.0,,27.0
29,7,Johnny Weir,9.0,9.0,9.0,,27.0
29,7,Nelly,9.0,9.0,9.0,,27.0
29,7,Chrishell Stause,9.0,9.0,8.0,,26.0
29,7,Justina Machado,9.0,9.0,8.0,,26.0
29,7,AJ McLean,9.0,8.0,9.0,,26.0
29,7,Jeannie Mai,8.0,9.0,8.0,,25.0
29,7,Kaitlyn Bristowe,7.0,9.0,8.0,,24.0
29,7,Monica Aldama,7.0,8.0,7.0,,22.0
29,8,Johnny Weir,10.0,10.0,10.0,,30.0
29,8,Nev Schulman,10.0,10.0,10.0,,30.0
29,8,Justina Machado,9.6666,9.6666,9.6666,,28.9998
29,8,Kaitlyn Bristowe,9.0,10.0,9.0,,28.0
29,8,Chrishell Stause,9.0,9.0,9.0,,27.0
29,8,AJ McLean,9.0,9.0,9.0,,27.0
29,8,Skai Jackson,8.6666,9.6666,8.6666,,26.9998
29,8,Nelly,8.0,8.0,8.0,,24.0
29,9,Johnny Weir,10.0,10.0,10.0,,30.0
29,9,Kaitlyn Bristowe,10.0,10.0,10.0,,30.0
29,9,Skai Jackson,9.6666,9.6666,9.6666,,28.9998
29,9,Nev Schulman,9.6666,9.6666,9.6666,,28.9998
29,9,Justina Machado,8.6666,8.6666,8.6666,,25.9998
29,9,AJ McLean,7.6666,8.6666,8.6666,,24.9998
29,9,Nelly,8.0,8.0,8.0,,24.0
29,10,Nev Schulman,10.0,10.0,10.0,,30.0
29,10,Kaitlyn Bristowe,10.0,10.0,10.0,,30.0
29,10,Justina Machado,9.5,10.0,9.5,,29.0
29,10,Skai Jackson,9.5,9.5,9.5,,28.5
29,10,Johnny Weir,9.5,9.5,9.5,,28.5
29,10,Nelly,9.5,9.0,9.5,,28.0
29,11,Justina Machado,10.0,10.0,10.0,,30.0
29,11,Nev Schulman,10.0,10.0,10.0,,30.0
29,11,Kaitlyn Bristowe,10.0,10.0,10.0,,30.0
29,11,Nelly,9.5,9.5,9.5,,28.5
30,1,JoJo Siwa,8.0,7.0,7.0,7.0,29.0
30,1,Suni Lee,7.0,7.0,7.0,7.0,28.0
30,1,Amanda Kloots,7.0,7.0,7.0,7.0,28.0
30,1,Melanie C,7.0,7.0,6.0,7.0,27.0
30,1,Melora Hardin,7.0,6.0,7.0,6.0,26.0
30,1,Kenya Moore,7.0,6.0,6.0,7.0,26.0
30,1,Olivia Jade,7.0,6.0,6.0,6.0,25.0
