season,week,method,constraint_type,eliminated,contestant,judge_total,fan_vote_mean,fan_vote_std,feasible_rate,num_valid,n_simulations,p_elim,rank_elim,p_elim_true,rank_true,status,estimated_votes_total
4,5,percent,elimination,Clyde Drexler,Apolo Anton Ohno,30,0.131325781,0.114610474,0.37173,37173,100000,0.00504,8,0.37162,1,ok,1050606
4,5,percent,elimination,Clyde Drexler,Heather Mills,21,0.138932705,0.115338082,0.37173,37173,100000,0.1053,4,0.37162,1,ok,1111461
4,5,percent,elimination,Clyde Drexler,Billy Ray Cyrus,17,0.147688715,0.115611234,0.37173,37173,100000,0.22568,2,0.37162,1,ok,1181509
4,5,percent,elimination,Clyde Drexler,Joey Fatone,25,0.134272998,0.115480466,0.37173,37173,100000,0.03882,6,0.37162,1,ok,1074183
4,6,percent,elimination,Heather Mills,John Ratzenberger,19,0.190618147,0.12143264,0.16617,16617,100000,0.29198,1,0.16426,3,ok,1524945
4,6,percent,elimination,Heather Mills,Ian Ziering,24,0.160039624,0.121516783,0.16617,16617,100000,0.1396,4,0.16426,3,ok,1280316
4,6,percent,elimination,Heather Mills,Laila Ali,28,0.149402611,0.121317189,0.16617,16617,100000,0.05324,6,0.16426,3,ok,1195220
4,6,percent,elimination,Heather Mills,Apolo Anton Ohno,28,0.148588567,0.121888507,0.16617,16617,100000,0.05274,7,0.16426,3,ok,1188708
4,6,percent,elimination,Heather Mills,Heather Mills,23,0.023904578,0.018915158,0.16617,16617,100000,0.16426,3,0.16426,3,ok,191236
4,6,percent,elimination,Heather Mills,Billy Ray Cyrus,21,0.177888657,0.121900782,0.16617,16617,100000,0.22938,2,0.16426,3,ok,1423109
4,6,percent,elimination,Heather Mills,Joey Fatone,27,0.149557817,0.121149346,0.16617,16617,100000,0.0688,5,0.16426,3,ok,1196462
4,7,percent,elimination,John Ratzenberger,John Ratzenberger,22.5,0.035734542,0.027019647,0.24607,24607,100000,0.2391,2,0.2391,2,ok,285876
4,7,percent,elimination,John Ratzenberger,Ian Ziering,27,0.186084875,0.142606776,0.24607,24607,100000,0.12758,3,0.2391,2,ok,1488679
4,7,percent,elimination,John Ratzenberger,Laila Ali,29.5,0.178649596,0.142626258,0.24607,24607,100000,0.07608,6,0.2391,2,ok,1429196
4,7,percent,elimination,John Ratzenberger,Apolo Anton Ohno,27,0.186480672,0.14292298,0.24607,24607,100000,0.12726,4,0.2391,2,ok,1491845
4,7,percent,elimination,John Ratzenberger,Billy Ray Cyrus,19,0.232686434,0.143048334,0.24607,24607,100000,0.35338,1,0.2391,2,ok,1861491
4,7,percent,elimination,John Ratzenberger,Joey Fatone,29.5,0.180363882,0.143746073,0.24607,24607,100000,0.0766,5,0.2391,2,ok,1442911
4,8,percent,elimination,Billy Ray Cyrus,Ian Ziering,23.5,0.246567264,0.171923045,0.37185,37185,100000,0.23648,2,0.36868,1,ok,1972538
4,8,percent,elimination,Billy Ray Cyrus,Laila Ali,26.5,0.234462287,0.171960854,0.37185,37185,100000,0.15556,3,0.36868,1,ok,1875698
4,8,percent,elimination,Billy Ray Cyrus,Apolo Anton Ohno,29,0.228604101,0.17293638,0.37185,37185,100000,0.10512,5,0.36868,1,ok,1828832
4,8,percent,elimination,Billy Ray Cyrus,Billy Ray Cyrus,19,0.057856683,0.041649016,0.37185,37185,100000,0.36868,1,0.36868,1,ok,462853
4,8,percent,elimination,Billy Ray Cyrus,Joey Fatone,27.5,0.232509665,0.172177171,0.37185,37185,100000,0.13416,4,0.36868,1,ok,1860077
4,9,percent,elimination,Ian Ziering,Ian Ziering,29,0.064127069,0.049661197,0.26544,26544,100000,0.26584,1,0.26584,1,ok,513016
4,9,percent,elimination,Ian Ziering,Laila Ali,30,0.310694024,0.187585626,0.26544,26544,100000,0.24088,4,0.26584,1,ok,2485552
4,9,percent,elimination,Ian Ziering,Apolo Anton Ohno,29.5,0.31553296,0.186737717,0.26544,26544,100000,0.251,2,0.26584,1,ok,2524263
4,9,percent,elimination,Ian Ziering,Joey Fatone,30,0.309645947,0.186517174,0.26544,26544,100000,0.24228,3,0.26584,1,ok,2477167
4,10,percent,final_ranking,Laila Ali,Laila Ali,28.3332,0.11263175,0.079587304,0.17388,17388,100000,0.345,1,0.345,1,ok,1351580
4,10,percent,final_ranking,Laila Ali,Apolo Anton Ohno,29.3332,0.609462205,0.143318112,0.17388,17388,100000,0.32276,3,0.345,1,ok,7313546
4,10,percent,final_ranking,Laila Ali,Joey Fatone,28.6665,0.277906045,0.105221413,0.17388,17388,100000,0.33224,2,0.345,1,ok,3334872
5,1,percent,elimination,Josie Maran,Cameron Mathison,21,0.089870956,0.080004868,0.2613,26130,100000,0.07268,8,0.2573,1,ok,898709
5,1,percent,elimination,Josie Maran,Jane Seymour,24,0.087099062,0.079706283,0.2613,26130,100000,0.01872,10,0.2573,1,ok,870990
5,1,percent,elimination,Josie Maran,Sabrina Bryan,26,0.087341047,0.079499178,0.2613,26130,100000,0.00604,12,0.2573,1,ok,873410
5,1,percent,elimination,Josie Maran,Jennie Garth,21,0.089370596,0.080575883,0.2613,26130,100000,0.07448,7,0.2573,1,ok,893705
5,1,percent,elimination,Josie Maran,Floyd Mayweather Jr. ,18,0.096001174,0.080237445,0.2613,26130,100000,0.17494,2,0.2573,1,ok,960011
5,1,percent,elimination,Josie Maran,Josie Maran,16,0.014391375,0.010388394,0.2613,26130,100000,0.2573,1,0.2573,1,ok,143913
5,1,percent,elimination,Josie Maran,Albert Reed,21,0.089293738,0.079362838,0.2613,26130,100000,0.0745,6,0.2573,1,ok,892937
5,1,percent,elimination,Josie Maran,Helio Castroneves,25,0.087624813,0.079228375,0.2613,26130,100000,0.01188,11,0.2573,1,ok,876248
5,1,percent,elimination,Josie Maran,Mel B,24,0.086847754,0.079540525,0.2613,26130,100000,0.01932,9,0.2573,1,ok,868477
5,1,percent,elimination,Josie Maran,Wayne Newton,19,0.093737199,0.080729688,0.2613,26130,100000,0.1391,3,0.2573,1,ok,937371
5,1,percent,elimination,Josie Maran,Marie Osmond,21,0.089017159,0.079355458,0.2613,26130,100000,0.0746,5,0.2573,1,ok,890171
5,1,percent,elimination,Josie Maran,Mark Cuban,21,0.089405127,0.079671974,0.2613,26130,100000,0.07644,4,0.2573,1,ok,894051
5,2,percent,elimination,Albert Reed,Cameron Mathison,21,0.098487622,0.081054612,0.08565,8565,100000,0.08652,3,0.0839,7,ok,984876
5,2,percent,elimination,Albert Reed,Jane Seymour,21,0.099180538,0.080702653,0.08565,8565,100000,0.0855,4,0.0839,7,ok,991805
5,2,percent,elimination,Albert Reed,Sabrina Bryan,26,0.089302669,0.081107412,0.08565,8565,100000,0.00988,10,0.0839,7,ok,893026
5,2,percent,elimination,Albert Reed,Jennie Garth,21,0.097760094,0.079904293,0.08565,8565,100000,0.08456,6,0.0839,7,ok,977600
5,2,percent,elimination,Albert Reed,Floyd Mayweather Jr. ,21,0.099241702,0.083150559,0.08565,8565,100000,0.08484,5,0.0839,7,ok,992417
5,2,percent,elimination,Albert Reed,Albert Reed,21,0.009999958,0.008491469,0.08565,8565,100000,0.0839,7,0.0839,7,ok,99999
5,2,percent,elimination,Albert Reed,Helio Castroneves,27,0.089902404,0.081319277,0.08565,8565,100000,0.00522,11,0.0839,7,ok,899024
5,2,percent,elimination,Albert Reed,Mel B,23,0.092205775,0.080829895,0.08565,8565,100000,0.03916,8,0.0839,7,ok,922057
5,2,percent,elimination,Albert Reed,Wayne Newton,15,0.123549716,0.080175846,0.08565,8565,100000,0.30804,1,0.0839,7,ok,1235497
5,2,percent,elimination,Albert Reed,Marie Osmond,24,0.089322234,0.079953857,0.08565,8565,100000,0.02576,9,0.0839,7,ok,893222
5,2,percent,elimination,Albert Reed,Mark Cuban,18,0.111047289,0.080652591,0.08565,8565,100000,0.18662,2,0.0839,7,ok,1110472
5,3,percent,elimination,Wayne Newton,Cameron Mathison,23,0.109545459,0.094118835,0.27252,27252,100000,0.10466,4,0.27364,1,ok,1095454
5,3,percent,elimination,Wayne Newton,Jane Seymour,27,0.106875382,0.095156177,0.27252,27252,100000,0.02802,9,0.27364,1,ok,1068753
5,3,percent,elimination,Wayne Newton,Sabrina Bryan,27,0.105745915,0.093901614,0.27252,27252,100000,0.02758,10,0.27364,1,ok,1057459
5,3,percent,elimination,Wayne Newton,Jennie Garth,26,0.107025996,0.095775393,0.27252,27252,100000,0.04274,6,0.27364,1,ok,1070259
5,3,percent,elimination,Wayne Newton,Floyd Mayweather Jr. ,21,0.114166794,0.094061008,0.27252,27252,100000,0.16716,3,0.27364,1,ok,1141667
5,3,percent,elimination,Wayne Newton,Helio Castroneves,24,0.108087955,0.09402724,0.27252,27252,100000,0.08354,5,0.27364,1,ok,1080879
5,3,percent,elimination,Wayne Newton,Mel B,27,0.10664642,0.094271787,0.27252,27252,100000,0.02906,8,0.27364,1,ok,1066464
5,3,percent,elimination,Wayne Newton,Wayne Newton,18,0.019090582,0.013762816,0.27252,27252,100000,0.27364,1,0.27364,1,ok,190905
5,3,percent,elimination,Wayne Newton,Marie Osmond,26,0.106398604,0.09434441,0.27252,27252,100000,0.04146,7,0.27364,1,ok,1063986
5,3,percent,elimination,Wayne Newton,Mark Cuban,20,0.116416893,0.093686445,0.27252,27252,100000,0.20214,2,0.27364,1,ok,1164168
5,4,percent,elimination,Floyd Mayweather Jr. ,Cameron Mathison,27,0.120151215,0.102239729,0.19433,19433,100000,0.07998,6,0.19932,2,ok,1201512
5,4,percent,elimination,Floyd Mayweather Jr. ,Jane Seymour,26,0.1235691,0.103466356,0.19433,19433,100000,0.10376,3,0.19932,2,ok,1235691
5,4,percent,elimination,Floyd Mayweather Jr. ,Sabrina Bryan,30,0.115797357,0.101960646,0.19433,19433,100000,0.02944,9,0.19932,2,ok,1157973
5,4,percent,elimination,Floyd Mayweather Jr. ,Jennie Garth,27,0.120567975,0.102064127,0.19433,19433,100000,0.07758,7,0.19932,2,ok,1205679
5,4,percent,elimination,Floyd Mayweather Jr. ,Floyd Mayweather Jr. ,23,0.016661381,0.01304065,0.19433,19433,100000,0.19932,2,0.19932,2,ok,166613
5,4,percent,elimination,Floyd Mayweather Jr. ,Helio Castroneves,27,0.121154014,0.103561659,0.19433,19433,100000,0.07694,8,0.19932,2,ok,1211540
5,4,percent,elimination,Floyd Mayweather Jr. ,Mel B,26,0.122798073,0.103507583,0.19433,19433,100000,0.1022,5,0.19932,2,ok,1227980
5,4,percent,elimination,Floyd Mayweather Jr. ,Marie Osmond,26,0.122493097,0.102096614,0.19433,19433,100000,0.10288,4,0.19932,2,ok,1224930
5,4,percent,elimination,Floyd Mayweather Jr. ,Mark Cuban,22,0.136807787,0.10265486,0.19433,19433,100000,0.2279,1,0.19932,2,ok,1368077
5,5,percent,elimination,Mark Cuban,Cameron Mathison,26,0.136125982,0.114257819,0.23057,23057,100000,0.08814,5,0.2337,1,ok,1497385
5,5,percent,elimination,Mark Cuban,Jane Seymour,26,0.137158345,0.113753048,0.23057,23057,100000,0.0845,6,0.2337,1,ok,1508741
5,5,percent,elimination,Mark Cuban,Sabrina Bryan,28,0.134138496,0.114012116,0.23057,23057,100000,0.04784,7,0.2337,1,ok,1475523
5,5,percent,elimination,Mark Cuban,Jennie Garth,25,0.138636965,0.114197551,0.23057,23057,100000,0.11116,4,0.2337,1,ok,1525006
5,5,percent,elimination,Mark Cuban,Helio Castroneves,23,0.144520567,0.113514132,0.23057,23057,100000,0.1695,3,0.2337,1,ok,1589726
5,5,percent,elimination,Mark Cuban,Mel B,29,0.133193502,0.114261192,0.23057,23057,100000,0.03554,8,0.2337,1,ok,1465128
5,5,percent,elimination,Mark Cuban,Marie Osmond,21,0.154032733,0.11435316,0.23057,23057,100000,0.22962,2,0.2337,1,ok,1694360
5,5,percent,elimination,Mark Cuban,Mark Cuban,21,0.02219341,0.017058412,0.23057,23057,100000,0.2337,1,0.2337,1,ok,244127
5,6,percent,elimination,Sabrina Bryan,Cameron Mathison,25,0.164860141,0.120734523,0.15461,15461,100000,0.15094,4,0.15334,3,ok,1813461
5,6,percent,elimination,Sabrina Bryan,Jane Seymour,22,0.182496774,0.12079095,0.15461,15461,100000,0.25018,1,0.15334,3,ok,2007464
5,6,percent,elimination,Sabrina Bryan,Sabrina Bryan,25,0.022375197,0.018244296,0.15461,15461,100000,0.15334,3,0.15334,3,ok,246127
5,6,percent,elimination,Sabrina Bryan,Jennie Garth,27,0.154040319,0.120277497,0.15461,15461,100000,0.10162,5,0.15334,3,ok,1694443
5,6,percent,elimination,Sabrina Bryan,Helio Castroneves,28,0.152321324,0.122182711,0.15461,15461,100000,0.0804,6,0.15334,3,ok,1675534
5,6,percent,elimination,Sabrina Bryan,Mel B,30,0.148919384,0.123045365,0.15461,15461,100000,0.04884,7,0.15334,3,ok,1638113
5,6,percent,elimination,Sabrina Bryan,Marie Osmond,23,0.174986861,0.121673919,0.15461,15461,100000,0.21468,2,0.15334,3,ok,1924855
5,7,percent,elimination,Jane Seymour,Cameron Mathison,25.5,0.197514138,0.141975229,0.19924,19924,100000,0.18218,2,0.1977,1,ok,2172655
5,7,percent,elimination,Jane Seymour,Jane Seymour,25,0.029145061,0.024439566,0.19924,19924,100000,0.1977,1,0.1977,1,ok,320595
5,7,percent,elimination,Jane Seymour,Jennie Garth,26.5,0.194343656,0.143698519,0.19924,19924,100000,0.15076,5,0.1977,1,ok,2137780
5,7,percent,elimination,Jane Seymour,Helio Castroneves,26,0.194911832,0.140695322,0.19924,19924,100000,0.1645,4,0.1977,1,ok,2144030
5,7,percent,elimination,Jane Seymour,Mel B,27,0.189596693,0.141768836,0.19924,19924,100000,0.13772,6,0.1977,1,ok,2085563
5,7,percent,elimination,Jane Seymour,Marie Osmond,26,0.19448862,0.141641949,0.19924,19924,100000,0.16714,3,0.1977,1,ok,2139374
5,8,percent,elimination,Cameron Mathison,Cameron Mathison,25.5,0.042480258,0.033850265,0.21978,21978,100000,0.21684,3,0.21684,3,ok,467282
5,8,percent,elimination,Cameron Mathison,Jennie Garth,25,0.248251097,0.160516635,0.21978,21978,100000,0.23536,2,0.21684,3,ok,2730762
5,8,percent,elimination,Cameron Mathison,Helio Castroneves,28.5,0.228953421,0.162146956,0.21978,21978,100000,0.14094,5,0.21684,3,ok,2518487
5,8,percent,elimination,Cameron Mathison,Mel B,28,0.229912743,0.160362805,0.21978,21978,100000,0.15596,4,0.21684,3,ok,2529040
5,8,percent,elimination,Cameron Mathison,Marie Osmond,24.5,0.250402481,0.159055803,0.21978,21978,100000,0.2509,1,0.21684,3,ok,2754427
5,9,percent,elimination,Jennie Garth,Jennie Garth,29,0.063292299,0.04880915,0.25459,25459,100000,0.25688,2,0.25688,2,ok,696215
5,9,percent,elimination,Jennie Garth,Helio Castroneves,30,0.306322331,0.184556211,0.25459,25459,100000,0.22966,4,0.25688,2,ok,3369545
5,9,percent,elimination,Jennie Garth,Mel B,30,0.307560205,0.1851759,0.25459,25459,100000,0.23522,3,0.25688,2,ok,3383162
5,9,percent,elimination,Jennie Garth,Marie Osmond,28,0.322825164,0.184524101,0.25459,25459,100000,0.27824,1,0.25688,2,ok,3551076
5,10,percent,final_ranking,Marie Osmond,Helio Castroneves,27.9999,0.620046319,0.152190694,0.20729,20729,100000,0.29522,2,0.417,1,ok,9300694
5,10,percent,final_ranking,Marie Osmond,Mel B,28.3332,0.252527689,0.112175363,0.20729,20729,100000,0.28778,3,0.417,1,ok,3787915
5,10,percent,final_ranking,Marie Osmond,Marie Osmond,23,0.127425993,0.088165998,0.20729,20729,100000,0.417,1,0.417,1,ok,1911389
6,1,percent,double_elimination,Null,Cristian de la Fuente,20,0.099461999,0.08148351,0.07614,7614,100000,0.19628,5,,,ok_double_elimination,994620
6,1,percent,double_elimination,Null,Steve Guttenberg,16,0.116030192,0.08286895,0.07614,7614,100000,0.3385,2,,,ok_double_elimination,1160302
6,1,percent,double_elimination,Null,Priscilla Presley,21,0.097480528,0.080654426,0.07614,7614,100000,0.16264,7,,,ok_double_elimination,974805
6,1,percent,double_elimination,Null,Marlee Matlin,24,0.089852774,0.079785645,0.07614,7614,100000,0.07338,8,,,ok_double_elimination,898528
6,1,percent,double_elimination,Null,Shannon Elizabeth,24,0.092557813,0.082156274,0.07614,7614,100000,0.0729,9,,,ok_double_elimination,925578
6,1,percent,double_elimination,Null,Marissa Jaret Winokur,21,0.096836974,0.081603151,0.07614,7614,100000,0.16406,6,,,ok_double_elimination,968370
6,1,percent,double_elimination,Null,Jason Taylor,27,0.089000031,0.081130605,0.07614,7614,100000,0.02314,11,,,ok_double_elimination,890000
6,1,percent,double_elimination,Null,Kristi Yamaguchi,27,0.089756208,0.081469305,0.07614,7614,100000,0.0217,12,,,ok_double_elimination,897562
6,1,percent,double_elimination,Null,Monica Seles,15,0.019369802,0.013740032,0.07614,7614,100000,0.37534,1,,,ok_double_elimination,193698
6,1,percent,double_elimination,Null,Penn Jillette,17,0.016461895,0.012005701,0.07614,7614,100000,0.30264,3,,,ok_double_elimination,164619
6,1,percent,double_elimination,Null,Adam Carolla,19,0.102845512,0.081083364,0.07614,7614,100000,0.2333,4,,,ok_double_elimination,1028455
6,1,percent,double_elimination,Null,Mario,26,0.090346272,0.082706666,0.07614,7614,100000,0.03612,10,,,ok_double_elimination,903463
6,2,percent,double_elimination,Monica Seles & Penn Jillette,Cristian de la Fuente,20,0.099461999,0.08148351,0.07614,7614,100000,0.19628,5,,,ok_double_elimination,994620
6,2,percent,double_elimination,Monica Seles & Penn Jillette,Steve Guttenberg,16,0.116030192,0.08286895,0.07614,7614,100000,0.3385,2,,,ok_double_elimination,1160302
6,2,percent,double_elimination,Monica Seles & Penn Jillette,Priscilla Presley,21,0.097480528,0.080654426,0.07614,7614,100000,0.16264,7,,,ok_double_elimination,974805
6,2,percent,double_elimination,Monica Seles & Penn Jillette,Marlee Matlin,24,0.089852774,0.079785645,0.07614,7614,100000,0.07338,8,,,ok_double_elimination,898528
6,2,percent,double_elimination,Monica Seles & Penn Jillette,Shannon Elizabeth,24,0.092557813,0.082156274,0.07614,7614,100000,0.0729,9,,,ok_double_elimination,925578
6,2,percent,double_elimination,Monica Seles & Penn Jillette,Marissa Jaret Winokur,21,0.096836974,0.081603151,0.07614,7614,100000,0.16406,6,,,ok_double_elimination,968370
6,2,percent,double_elimination,Monica Seles & Penn Jillette,Jason Taylor,27,0.089000031,0.081130605,0.07614,7614,100000,0.02314,11,,,ok_double_elimination,890000
6,2,percent,double_elimination,Monica Seles & Penn Jillette,Kristi Yamaguchi,27,0.089756208,0.081469305,0.07614,7614,100000,0.0217,12,,,ok_double_elimination,897562
6,2,percent,double_elimination,Monica Seles & Penn Jillette,Monica Seles,15,0.019369802,0.013740032,0.07614,7614,100000,0.37534,1,,,ok_double_elimination,193698
6,2,percent,double_elimination,Monica Seles & Penn Jillette,Penn Jillette,17,0.016461895,0.012005701,0.07614,7614,100000,0.30264,3,,,ok_double_elimination,164619
6,2,percent,double_elimination,Monica Seles & Penn Jillette,Adam Carolla,19,0.102845512,0.081083364,0.07614,7614,100000,0.2333,4,,,ok_double_elimination,1028455
6,2,percent,double_elimination,Monica Seles & Penn Jillette,Mario,26,0.090346272,0.082706666,0.07614,7614,100000,0.03612,10,,,ok_double_elimination,903463
6,3,percent,elimination,Steve Guttenberg,Cristian de la Fuente,25,0.103924062,0.091285918,0.14079,14079,100000,0.0374,8,0.14148,3,ok,1039240
6,3,percent,elimination,Steve Guttenberg,Steve Guttenberg,21,0.012935457,0.010408166,0.14079,14079,100000,0.14148,3,0.14148,3,ok,129354
6,3,percent,elimination,Steve Guttenberg,Priscilla Presley,26,0.102031957,0.091222886,0.14079,14079,100000,0.02488,9,0.14148,3,ok,1020319
6,3,percent,elimination,Steve Guttenberg,Marlee Matlin,21,0.114408604,0.091521102,0.14079,14079,100000,0.14096,5,0.14148,3,ok,1144086
6,3,percent,elimination,Steve Guttenberg,Shannon Elizabeth,24,0.106217098,0.092975912,0.14079,14079,100000,0.05726,7,0.14148,3,ok,1062170
6,3,percent,elimination,Steve Guttenberg,Marissa Jaret Winokur,19,0.122606918,0.090500782,0.14079,14079,100000,0.21992,1,0.14148,3,ok,1226069
6,3,percent,elimination,Steve Guttenberg,Jason Taylor,23,0.106758836,0.090653574,0.14079,14079,100000,0.079,6,0.14148,3,ok,1067588
6,3,percent,elimination,Steve Guttenberg,Kristi Yamaguchi,27,0.101546883,0.090824373,0.14079,14079,100000,0.01564,10,0.14148,3,ok,1015468
6,3,percent,elimination,Steve Guttenberg,Adam Carolla,21,0.114811978,0.092043573,0.14079,14079,100000,0.14112,4,0.14148,3,ok,1148119
6,3,percent,elimination,Steve Guttenberg,Mario,21,0.114758206,0.091110072,0.14079,14079,100000,0.14234,2,0.14148,3,ok,1147582
6,4,percent,elimination,Adam Carolla,Cristian de la Fuente,26,0.12054961,0.103553282,0.28557,28557,100000,0.0741,6,0.2792,1,ok,1205496
6,4,percent,elimination,Adam Carolla,Priscilla Presley,22,0.128531563,0.104593454,0.28557,28557,100000,0.18634,2,0.2792,1,ok,1285315
6,4,percent,elimination,Adam Carolla,Marlee Matlin,24,0.124097535,0.103741782,0.28557,28557,100000,0.11884,5,0.2792,1,ok,1240975
6,4,percent,elimination,Adam Carolla,Shannon Elizabeth,28,0.119865811,0.104548262,0.28557,28557,100000,0.03974,7,0.2792,1,ok,1198658
6,4,percent,elimination,Adam Carolla,Marissa Jaret Winokur,24,0.122940173,0.103154218,0.28557,28557,100000,0.1219,4,0.2792,1,ok,1229401
6,4,percent,elimination,Adam Carolla,Jason Taylor,29,0.119737331,0.10525281,0.28557,28557,100000,0.02786,8,0.2792,1,ok,1197373
6,4,percent,elimination,Adam Carolla,Kristi Yamaguchi,29,0.118645185,0.104651649,0.28557,28557,100000,0.02766,9,0.2792,1,ok,1186451
6,4,percent,elimination,Adam Carolla,Adam Carolla,19,0.021799271,0.015806134,0.28557,28557,100000,0.2792,1,0.2792,1,ok,217992
6,4,percent,elimination,Adam Carolla,Mario,24,0.12383352,0.103880057,0.28557,28557,100000,0.12436,3,0.2792,1,ok,1238335
6,5,percent,elimination,Priscilla Presley,Cristian de la Fuente,23,0.144820088,0.114127793,0.22368,22368,100000,0.1524,4,0.22646,1,ok,1593020
6,5,percent,elimination,Priscilla Presley,Priscilla Presley,21,0.021459454,0.016753795,0.22368,22368,100000,0.22646,1,0.22646,1,ok,236053
6,5,percent,elimination,Priscilla Presley,Marlee Matlin,22,0.147799303,0.113318891,0.22368,22368,100000,0.19152,2,0.22646,1,ok,1625792
6,5,percent,elimination,Priscilla Presley,Shannon Elizabeth,23,0.142483115,0.113645505,0.22368,22368,100000,0.15758,3,0.22646,1,ok,1567314
