season,week,method,constraint_type,eliminated,contestant,judge_total,fan_vote_mean,fan_vote_std,feasible_rate,num_valid,n_simulations,p_elim,rank_elim,p_elim_true,rank_true,status,finals_order,estimated_votes_total,certainty_cv
4,3,percent,elimination,Shandi Finnessey,Ian Ziering,24.0,0.1025930356305975,0.0886906620068469,0.11256,11256,100000,0.03708,10.0,0.11122,5.0,ok,,615558,0.8645
4,3,percent,elimination,Shandi Finnessey,Clyde Drexler,16.0,0.1345690712162372,0.0906588343198867,0.11256,11256,100000,0.30508,1.0,0.11122,5.0,ok,,807414,0.6737
4,3,percent,elimination,Shandi Finnessey,Laila Ali,21.0,0.110905755866256,0.0898905994782054,0.11256,11256,100000,0.11206,4.0,0.11122,5.0,ok,,665434,0.8105
4,3,percent,elimination,Shandi Finnessey,Apolo Anton Ohno,23.0,0.1038520115714855,0.0882708183889953,0.11256,11256,100000,0.05874,6.0,0.11122,5.0,ok,,623112,0.85
4,3,percent,elimination,Shandi Finnessey,Shandi Finnessey,21.0,0.0118210317546378,0.0097653866031332,0.11256,11256,100000,0.11122,5.0,0.11122,5.0,ok,,70926,0.8261
4,3,percent,elimination,Shandi Finnessey,Heather Mills,24.0,0.1023299107893983,0.0894030274647274,0.11256,11256,100000,0.03886,7.0,0.11122,5.0,ok,,613979,0.8737
4,3,percent,elimination,Shandi Finnessey,Billy Ray Cyrus,21.0,0.1126095152991709,0.0901383958541469,0.11256,11256,100000,0.11288,3.0,0.11122,5.0,ok,,675657,0.8005
4,3,percent,elimination,Shandi Finnessey,Joey Fatone,24.0,0.102871327170397,0.0903605868274959,0.11256,11256,100000,0.0388,8.0,0.11122,5.0,ok,,617227,0.8784
4,3,percent,elimination,Shandi Finnessey,Leeza Gibbons,24.0,0.10333635460728,0.0894444725619126,0.11256,11256,100000,0.03742,9.0,0.11122,5.0,ok,,620018,0.8656
4,4,percent,elimination,Leeza Gibbons,John Ratzenberger,16.0,0.1372366911386952,0.1013493379920122,0.23396,23396,100000,0.235,2.0,0.23406,3.0,ok,,823420,0.7385
4,4,percent,elimination,Leeza Gibbons,Ian Ziering,24.0,0.114952813473306,0.1003884686900048,0.23396,23396,100000,0.03044,7.0,0.23406,3.0,ok,,689716,0.8733
4,4,percent,elimination,Leeza Gibbons,Clyde Drexler,15.0,0.1424813452760039,0.1020630926110962,0.23396,23396,100000,0.27598,1.0,0.23406,3.0,ok,,854888,0.7163
4,4,percent,elimination,Leeza Gibbons,Laila Ali,21.0,0.1191871722439563,0.1010666095070264,0.23396,23396,100000,0.0803,5.0,0.23406,3.0,ok,,715123,0.848
4,4,percent,elimination,Leeza Gibbons,Apolo Anton Ohno,26.0,0.1142327942178978,0.1012388596572861,0.23396,23396,100000,0.01316,8.0,0.23406,3.0,ok,,685396,0.8863
4,4,percent,elimination,Leeza Gibbons,Heather Mills,23.0,0.1165128875836939,0.1018575240747183,0.23396,23396,100000,0.04506,6.0,0.23406,3.0,ok,,699077,0.8742
4,4,percent,elimination,Leeza Gibbons,Billy Ray Cyrus,21.0,0.1188418189549376,0.1007785275263597,0.23396,23396,100000,0.08188,4.0,0.23406,3.0,ok,,713050,0.848
4,4,percent,elimination,Leeza Gibbons,Joey Fatone,28.0,0.1147130172848062,0.102607668643793,0.23396,23396,100000,0.00412,9.0,0.23406,3.0,ok,,688278,0.8945
4,4,percent,elimination,Leeza Gibbons,Leeza Gibbons,16.0,0.0218414598267034,0.0166507666658457,0.23396,23396,100000,0.23406,3.0,0.23406,3.0,ok,,131048,0.7623
4,5,percent,elimination,Clyde Drexler,John Ratzenberger,18.0,0.1449172391512386,0.1160576924652889,0.37173,37173,100000,0.18918,3.0,0.37162,1.0,ok,,1159337,0.8009
4,5,percent,elimination,Clyde Drexler,Ian Ziering,24.0,0.1352168360195231,0.1152334589798584,0.37173,37173,100000,0.05158,5.0,0.37162,1.0,ok,,1081734,0.8522
4,5,percent,elimination,Clyde Drexler,Clyde Drexler,13.0,0.0334523059441903,0.024408126172862,0.37173,37173,100000,0.37162,1.0,0.37162,1.0,ok,,267618,0.7296
4,5,percent,elimination,Clyde Drexler,Laila Ali,28.0,0.1341934198044604,0.1162766695257816,0.37173,37173,100000,0.01278,7.0,0.37162,1.0,ok,,1073547,0.8665
4,5,percent,elimination,Clyde Drexler,Apolo Anton Ohno,30.0,0.1313257813722695,0.114610474176304,0.37173,37173,100000,0.00504,8.0,0.37162,1.0,ok,,1050606,0.8727
4,5,percent,elimination,Clyde Drexler,Heather Mills,21.0,0.1389327046712066,0.1153380818497222,0.37173,37173,100000,0.1053,4.0,0.37162,1.0,ok,,1111461,0.8302
4,5,percent,elimination,Clyde Drexler,Billy Ray Cyrus,17.0,0.1476887148072446,0.1156112342416692,0.37173,37173,100000,0.22568,2.0,0.37162,1.0,ok,,1181509,0.7828
4,5,percent,elimination,Clyde Drexler,Joey Fatone,25.0,0.1342729982298648,0.1154804663945831,0.37173,37173,100000,0.03882,6.0,0.37162,1.0,ok,,1074183,0.86
4,6,percent,elimination,Heather Mills,John Ratzenberger,19.0,0.1906181466160591,0.1214326403743359,0.16617,16617,100000,0.29198,1.0,0.16426,3.0,ok,,1524945,0.637
4,6,percent,elimination,Heather Mills,Ian Ziering,24.0,0.160039624201189,0.1215167831494326,0.16617,16617,100000,0.1396,4.0,0.16426,3.0,ok,,1280316,0.7593
4,6,percent,elimination,Heather Mills,Laila Ali,28.0,0.1494026105345052,0.1213171890924702,0.16617,16617,100000,0.05324,6.0,0.16426,3.0,ok,,1195220,0.812
4,6,percent,elimination,Heather Mills,Apolo Anton Ohno,28.0,0.1485885667036326,0.1218885068389367,0.16617,16617,100000,0.05274,7.0,0.16426,3.0,ok,,1188708,0.8203
4,6,percent,elimination,Heather Mills,Heather Mills,23.0,0.0239045776238595,0.0189151582461455,0.16617,16617,100000,0.16426,3.0,0.16426,3.0,ok,,191236,0.7913
4,6,percent,elimination,Heather Mills,Billy Ray Cyrus,21.0,0.1778886570394295,0.121900781527046,0.16617,16617,100000,0.22938,2.0,0.16426,3.0,ok,,1423109,0.6853
4,6,percent,elimination,Heather Mills,Joey Fatone,27.0,0.1495578172813249,0.1211493457468189,0.16617,16617,100000,0.0688,5.0,0.16426,3.0,ok,,1196462,0.8101
4,7,percent,elimination,John Ratzenberger,John Ratzenberger,22.5,0.0357345415877926,0.0270196465724593,0.24607,24607,100000,0.2391,2.0,0.2391,2.0,ok,,285876,0.7561
4,7,percent,elimination,John Ratzenberger,Ian Ziering,27.0,0.186084875094174,0.1426067758709273,0.24607,24607,100000,0.12758,3.0,0.2391,2.0,ok,,1488679,0.7664
4,7,percent,elimination,John Ratzenberger,Laila Ali,29.5,0.1786495956099392,0.1426262579799903,0.24607,24607,100000,0.07608,6.0,0.2391,2.0,ok,,1429196,0.7984
4,7,percent,elimination,John Ratzenberger,Apolo Anton Ohno,27.0,0.18648067227676,0.1429229798566823,0.24607,24607,100000,0.12726,4.0,0.2391,2.0,ok,,1491845,0.7664
4,7,percent,elimination,John Ratzenberger,Billy Ray Cyrus,19.0,0.2326864335288521,0.1430483339454983,0.24607,24607,100000,0.35338,1.0,0.2391,2.0,ok,,1861491,0.6148
4,7,percent,elimination,John Ratzenberger,Joey Fatone,29.5,0.1803638819024774,0.1437460733081535,0.24607,24607,100000,0.0766,5.0,0.2391,2.0,ok,,1442911,0.797
4,8,percent,elimination,Billy Ray Cyrus,Ian Ziering,23.5,0.246567263532052,0.1719230447005181,0.37185,37185,100000,0.23648,2.0,0.36868,1.0,ok,,1972538,0.6973
4,8,percent,elimination,Billy Ray Cyrus,Laila Ali,26.5,0.2344622872322372,0.1719608541507478,0.37185,37185,100000,0.15556,3.0,0.36868,1.0,ok,,1875698,0.7334
4,8,percent,elimination,Billy Ray Cyrus,Apolo Anton Ohno,29.0,0.2286041014650882,0.1729363795344004,0.37185,37185,100000,0.10512,5.0,0.36868,1.0,ok,,1828832,0.7565
4,8,percent,elimination,Billy Ray Cyrus,Billy Ray Cyrus,19.0,0.0578566832575457,0.0416490157038626,0.37185,37185,100000,0.36868,1.0,0.36868,1.0,ok,,462853,0.7199
4,8,percent,elimination,Billy Ray Cyrus,Joey Fatone,27.5,0.2325096645130737,0.1721771711488475,0.37185,37185,100000,0.13416,4.0,0.36868,1.0,ok,,1860077,0.7405
4,9,percent,elimination,Ian Ziering,Ian Ziering,29.0,0.0641270694115152,0.0496611971881482,0.26544,26544,100000,0.26584,1.0,0.26584,1.0,ok,,513016,0.7744
4,9,percent,elimination,Ian Ziering,Laila Ali,30.0,0.3106940239928578,0.1875856260075236,0.26544,26544,100000,0.24088,4.0,0.26584,1.0,ok,,2485552,0.6038
4,9,percent,elimination,Ian Ziering,Apolo Anton Ohno,29.5,0.3155329597496296,0.1867377173258911,0.26544,26544,100000,0.251,2.0,0.26584,1.0,ok,,2524263,0.5918
4,9,percent,elimination,Ian Ziering,Joey Fatone,30.0,0.3096459468459988,0.1865171737593987,0.26544,26544,100000,0.24228,3.0,0.26584,1.0,ok,,2477167,0.6024
4,10,percent,final_ranking,Laila Ali,Laila Ali,28.333200000000005,0.1126317499155533,0.0795873035238232,0.17388,17388,100000,0.345,1.0,0.345,1.0,ok,Apolo Anton Ohno > Joey Fatone > Laila Ali,1351580,0.7066
4,10,percent,final_ranking,Laila Ali,Apolo Anton Ohno,29.3332,0.6094622054148975,0.1433181119322213,0.17388,17388,100000,0.32276,3.0,0.345,1.0,ok,Apolo Anton Ohno > Joey Fatone > Laila Ali,7313546,0.2352
4,10,percent,final_ranking,Laila Ali,Joey Fatone,28.6665,0.2779060446695493,0.1052214132867564,0.17388,17388,100000,0.33224,2.0,0.345,1.0,ok,Apolo Anton Ohno > Joey Fatone > Laila Ali,3334872,0.3786
5,1,percent,elimination,Josie Maran,Cameron Mathison,21.0,0.0898709559312989,0.0800048678495036,0.2613,26130,100000,0.07268,8.0,0.2573,1.0,ok,,898709,0.8902
5,1,percent,elimination,Josie Maran,Jane Seymour,24.0,0.087099062205872,0.0797062828162682,0.2613,26130,100000,0.01872,10.0,0.2573,1.0,ok,,870990,0.9151
5,1,percent,elimination,Josie Maran,Sabrina Bryan,26.0,0.0873410470656636,0.0794991775435861,0.2613,26130,100000,0.00604,12.0,0.2573,1.0,ok,,873410,0.9102
5,1,percent,elimination,Josie Maran,Jennie Garth,21.0,0.0893705958041626,0.0805758828412482,0.2613,26130,100000,0.07448,7.0,0.2573,1.0,ok,,893705,0.9016
5,1,percent,elimination,Josie Maran,Floyd Mayweather Jr. ,18.0,0.0960011743057262,0.0802374450991884,0.2613,26130,100000,0.17494,2.0,0.2573,1.0,ok,,960011,0.8358
5,1,percent,elimination,Josie Maran,Josie Maran,16.0,0.0143913747345875,0.0103883944398129,0.2613,26130,100000,0.2573,1.0,0.2573,1.0,ok,,143913,0.7218
5,1,percent,elimination,Josie Maran,Albert Reed,21.0,0.0892937383293367,0.0793628379738398,0.2613,26130,100000,0.0745,6.0,0.2573,1.0,ok,,892937,0.8888
5,1,percent,elimination,Josie Maran,Helio Castroneves,25.0,0.0876248127659023,0.07922837510997,0.2613,26130,100000,0.01188,11.0,0.2573,1.0,ok,,876248,0.9042
5,1,percent,elimination,Josie Maran,Mel B,24.0,0.0868477535300654,0.0795405251941194,0.2613,26130,100000,0.01932,9.0,0.2573,1.0,ok,,868477,0.9159
5,1,percent,elimination,Josie Maran,Wayne Newton,19.0,0.0937371986749854,0.0807296881810143,0.2613,26130,100000,0.1391,3.0,0.2573,1.0,ok,,937371,0.8612
5,1,percent,elimination,Josie Maran,Marie Osmond,21.0,0.0890171593403009,0.0793554581295454,0.2613,26130,100000,0.0746,5.0,0.2573,1.0,ok,,890171,0.8915
5,1,percent,elimination,Josie Maran,Mark Cuban,21.0,0.0894051273120989,0.0796719737713329,0.2613,26130,100000,0.07644,4.0,0.2573,1.0,ok,,894051,0.8911
5,2,percent,elimination,Albert Reed,Cameron Mathison,21.0,0.098487621671176,0.0810546117649781,0.08565,8565,100000,0.08652,3.0,0.0839,7.0,ok,,984876,0.823
5,2,percent,elimination,Albert Reed,Jane Seymour,21.0,0.0991805376685363,0.0807026532345721,0.08565,8565,100000,0.0855,4.0,0.0839,7.0,ok,,991805,0.8137
5,2,percent,elimination,Albert Reed,Sabrina Bryan,26.0,0.0893026689730697,0.0811074120387903,0.08565,8565,100000,0.00988,10.0,0.0839,7.0,ok,,893026,0.9082
5,2,percent,elimination,Albert Reed,Jennie Garth,21.0,0.0977600938957553,0.0799042934445633,0.08565,8565,100000,0.08456,6.0,0.0839,7.0,ok,,977600,0.8174
5,2,percent,elimination,Albert Reed,Floyd Mayweather Jr. ,21.0,0.0992417022123278,0.0831505594950984,0.08565,8565,100000,0.08484,5.0,0.0839,7.0,ok,,992417,0.8379
5,2,percent,elimination,Albert Reed,Albert Reed,21.0,0.0099999579690714,0.0084914689575804,0.08565,8565,100000,0.0839,7.0,0.0839,7.0,ok,,99999,0.8492
5,2,percent,elimination,Albert Reed,Helio Castroneves,27.0,0.0899024037446991,0.0813192765820099,0.08565,8565,100000,0.00522,11.0,0.0839,7.0,ok,,899024,0.9045
5,2,percent,elimination,Albert Reed,Mel B,23.0,0.0922057747386428,0.080829894907111,0.08565,8565,100000,0.03916,8.0,0.0839,7.0,ok,,922057,0.8766
5,2,percent,elimination,Albert Reed,Wayne Newton,15.0,0.123549715931087,0.0801758461854682,0.08565,8565,100000,0.30804,1.0,0.0839,7.0,ok,,1235497,0.6489
5,2,percent,elimination,Albert Reed,Marie Osmond,24.0,0.0893222340433169,0.0799538574728882,0.08565,8565,100000,0.02576,9.0,0.0839,7.0,ok,,893222,0.8951
5,2,percent,elimination,Albert Reed,Mark Cuban,18.0,0.111047289152317,0.0806525913884321,0.08565,8565,100000,0.18662,2.0,0.0839,7.0,ok,,1110472,0.7263
5,3,percent,elimination,Wayne Newton,Cameron Mathison,23.0,0.1095454594405768,0.0941188350673441,0.27252,27252,100000,0.10466,4.0,0.27364,1.0,ok,,1095454,0.8592
5,3,percent,elimination,Wayne Newton,Jane Seymour,27.0,0.1068753815178801,0.0951561770108327,0.27252,27252,100000,0.02802,9.0,0.27364,1.0,ok,,1068753,0.8903
5,3,percent,elimination,Wayne Newton,Sabrina Bryan,27.0,0.1057459151059608,0.093901613827965,0.27252,27252,100000,0.02758,10.0,0.27364,1.0,ok,,1057459,0.888
5,3,percent,elimination,Wayne Newton,Jennie Garth,26.0,0.1070259963296411,0.0957753925630437,0.27252,27252,100000,0.04274,6.0,0.27364,1.0,ok,,1070259,0.8949
5,3,percent,elimination,Wayne Newton,Floyd Mayweather Jr. ,21.0,0.1141667943505972,0.0940610083520703,0.27252,27252,100000,0.16716,3.0,0.27364,1.0,ok,,1141667,0.8239
5,3,percent,elimination,Wayne Newton,Helio Castroneves,24.0,0.1080879548661875,0.0940272396650228,0.27252,27252,100000,0.08354,5.0,0.27364,1.0,ok,,1080879,0.8699
5,3,percent,elimination,Wayne Newton,Mel B,27.0,0.1066464196593505,0.0942717870444755,0.27252,27252,100000,0.02906,8.0,0.27364,1.0,ok,,1066464,0.884
5,3,percent,elimination,Wayne Newton,Wayne Newton,18.0,0.0190905818726075,0.013762815663083,0.27252,27252,100000,0.27364,1.0,0.27364,1.0,ok,,190905,0.7209
5,3,percent,elimination,Wayne Newton,Marie Osmond,26.0,0.1063986039000824,0.0943444104182635,0.27252,27252,100000,0.04146,7.0,0.27364,1.0,ok,,1063986,0.8867
5,3,percent,elimination,Wayne Newton,Mark Cuban,20.0,0.1164168929571134,0.0936864448562772,0.27252,27252,100000,0.20214,2.0,0.27364,1.0,ok,,1164168,0.8047
5,4,percent,elimination,Floyd Mayweather Jr. ,Cameron Mathison,27.0,0.1201512150856186,0.1022397294236528,0.19433,19433,100000,0.07998,6.0,0.19932,2.0,ok,,1201512,0.8509
5,4,percent,elimination,Floyd Mayweather Jr. ,Jane Seymour,26.0,0.1235691001371708,0.1034663555197894,0.19433,19433,100000,0.10376,3.0,0.19932,2.0,ok,,1235691,0.8373
5,4,percent,elimination,Floyd Mayweather Jr. ,Sabrina Bryan,30.0,0.1157973572617877,0.1019606463367857,0.19433,19433,100000,0.02944,9.0,0.19932,2.0,ok,,1157973,0.8805
5,4,percent,elimination,Floyd Mayweather Jr. ,Jennie Garth,27.0,0.1205679753838369,0.1020641271594075,0.19433,19433,100000,0.07758,7.0,0.19932,2.0,ok,,1205679,0.8465
5,4,percent,elimination,Floyd Mayweather Jr. ,Floyd Mayweather Jr. ,23.0,0.0166613812082264,0.0130406497634191,0.19433,19433,100000,0.19932,2.0,0.19932,2.0,ok,,166613,0.7827
5,4,percent,elimination,Floyd Mayweather Jr. ,Helio Castroneves,27.0,0.1211540139937059,0.1035616593857332,0.19433,19433,100000,0.07694,8.0,0.19932,2.0,ok,,1211540,0.8548
5,4,percent,elimination,Floyd Mayweather Jr. ,Mel B,26.0,0.1227980727083586,0.103507582512761,0.19433,19433,100000,0.1022,5.0,0.19932,2.0,ok,,1227980,0.8429
5,4,percent,elimination,Floyd Mayweather Jr. ,Marie Osmond,26.0,0.1224930971324893,0.1020966136254134,0.19433,19433,100000,0.10288,4.0,0.19932,2.0,ok,,1224930,0.8335
5,4,percent,elimination,Floyd Mayweather Jr. ,Mark Cuban,22.0,0.1368077870888026,0.102654860077017,0.19433,19433,100000,0.2279,1.0,0.19932,2.0,ok,,1368077,0.7504
5,5,percent,elimination,Mark Cuban,Cameron Mathison,26.0,0.1361259816981106,0.1142578188560469,0.23057,23057,100000,0.08814,5.0,0.2337,1.0,ok,,1497385,0.8394
5,5,percent,elimination,Mark Cuban,Jane Seymour,26.0,0.1371583451594944,0.1137530483072288,0.23057,23057,100000,0.0845,6.0,0.2337,1.0,ok,,1508741,0.8294
5,5,percent,elimination,Mark Cuban,Sabrina Bryan,28.0,0.1341384961382709,0.1140121155174965,0.23057,23057,100000,0.04784,7.0,0.2337,1.0,ok,,1475523,0.85
5,5,percent,elimination,Mark Cuban,Jennie Garth,25.0,0.1386369654820828,0.1141975511607383,0.23057,23057,100000,0.11116,4.0,0.2337,1.0,ok,,1525006,0.8237
5,5,percent,elimination,Mark Cuban,Helio Castroneves,23.0,0.1445205673798327,0.113514132475629,0.23057,23057,100000,0.1695,3.0,0.2337,1.0,ok,,1589726,0.7855
5,5,percent,elimination,Mark Cuban,Mel B,29.0,0.1331935015237516,0.1142611923977369,0.23057,23057,100000,0.03554,8.0,0.2337,1.0,ok,,1465128,0.8579
5,5,percent,elimination,Mark Cuban,Marie Osmond,21.0,0.1540327326979241,0.1143531598968278,0.23057,23057,100000,0.22962,2.0,0.2337,1.0,ok,,1694360,0.7424
5,5,percent,elimination,Mark Cuban,Mark Cuban,21.0,0.0221934099205342,0.0170584115006188,0.23057,23057,100000,0.2337,1.0,0.2337,1.0,ok,,244127,0.7686
5,6,percent,elimination,Sabrina Bryan,Cameron Mathison,25.0,0.1648601407929848,0.120734522721062,0.15461,15461,100000,0.15094,4.0,0.15334,3.0,ok,,1813461,0.7323
5,6,percent,elimination,Sabrina Bryan,Jane Seymour,22.0,0.182496774358268,0.1207909501233755,0.15461,15461,100000,0.25018,1.0,0.15334,3.0,ok,,2007464,0.6619
5,6,percent,elimination,Sabrina Bryan,Sabrina Bryan,25.0,0.0223751970929878,0.0182442964794609,0.15461,15461,100000,0.15334,3.0,0.15334,3.0,ok,,246127,0.8154
5,6,percent,elimination,Sabrina Bryan,Jennie Garth,27.0,0.154040319420715,0.1202774973907446,0.15461,15461,100000,0.10162,5.0,0.15334,3.0,ok,,1694443,0.7808
5,6,percent,elimination,Sabrina Bryan,Helio Castroneves,28.0,0.1523213239852016,0.1221827110577039,0.15461,15461,100000,0.0804,6.0,0.15334,3.0,ok,,1675534,0.8021
5,6,percent,elimination,Sabrina Bryan,Mel B,30.0,0.1489193836077283,0.1230453654993714,0.15461,15461,100000,0.04884,7.0,0.15334,3.0,ok,,1638113,0.8263
5,6,percent,elimination,Sabrina Bryan,Marie Osmond,23.0,0.1749868607421147,0.1216739189669612,0.15461,15461,100000,0.21468,2.0,0.15334,3.0,ok,,1924855,0.6953
5,7,percent,elimination,Jane Seymour,Cameron Mathison,25.5,0.1975141379976549,0.1419752292958609,0.19924,19924,100000,0.18218,2.0,0.1977,1.0,ok,,2172655,0.7188
5,7,percent,elimination,Jane Seymour,Jane Seymour,25.0,0.0291450614672867,0.0244395655189145,0.19924,19924,100000,0.1977,1.0,0.1977,1.0,ok,,320595,0.8385
5,7,percent,elimination,Jane Seymour,Jennie Garth,26.5,0.1943436562105194,0.1436985193701374,0.19924,19924,100000,0.15076,5.0,0.1977,1.0,ok,,2137780,0.7394
5,7,percent,elimination,Jane Seymour,Helio Castroneves,26.0,0.1949118315583955,0.140695322293403,0.19924,19924,100000,0.1645,4.0,0.1977,1.0,ok,,2144030,0.7218
5,7,percent,elimination,Jane Seymour,Mel B,27.0,0.1895966931091692,0.1417688362432801,0.19924,19924,100000,0.13772,6.0,0.1977,1.0,ok,,2085563,0.7477
5,7,percent,elimination,Jane Seymour,Marie Osmond,26.0,0.1944886196569741,0.141641949081083,0.19924,19924,100000,0.16714,3.0,0.1977,1.0,ok,,2139374,0.7283
5,8,percent,elimination,Cameron Mathison,Cameron Mathison,25.5,0.042480258306905,0.0338502649966324,0.21978,21978,100000,0.21684,3.0,0.21684,3.0,ok,,467282,0.7968
5,8,percent,elimination,Cameron Mathison,Jennie Garth,25.0,0.2482510967673659,0.1605166346851149,0.21978,21978,100000,0.23536,2.0,0.21684,3.0,ok,,2730762,0.6466
5,8,percent,elimination,Cameron Mathison,Helio Castroneves,28.5,0.2289534212572974,0.1621469560207736,0.21978,21978,100000,0.14094,5.0,0.21684,3.0,ok,,2518487,0.7082
5,8,percent,elimination,Cameron Mathison,Mel B,28.0,0.2299127425653145,0.1603628053764098,0.21978,21978,100000,0.15596,4.0,0.21684,3.0,ok,,2529040,0.6975
5,8,percent,elimination,Cameron Mathison,Marie Osmond,24.5,0.2504024811031161,0.1590558025199287,0.21978,21978,100000,0.2509,1.0,0.21684,3.0,ok,,2754427,0.6352
5,9,percent,elimination,Jennie Garth,Jennie Garth,29.0,0.0632922992859085,0.0488091499183282,0.25459,25459,100000,0.25688,2.0,0.25688,2.0,ok,,696215,0.7712
5,9,percent,elimination,Jennie Garth,Helio Castroneves,30.0,0.3063223313399312,0.1845562109828169,0.25459,25459,100000,0.22966,4.0,0.25688,2.0,ok,,3369545,0.6025
5,9,percent,elimination,Jennie Garth,Mel B,30.0,0.3075602049414747,0.1851758995780209,0.25459,25459,100000,0.23522,3.0,0.25688,2.0,ok,,3383162,0.6021
5,9,percent,elimination,Jennie Garth,Marie Osmond,28.0,0.3228251644326815,0.1845241011643316,0.25459,25459,100000,0.27824,1.0,0.25688,2.0,ok,,3551076,0.5716
5,10,percent,final_ranking,Marie Osmond,Helio Castroneves,27.999900000000004,0.6200463188744333,0.1521906940238368,0.20729,20729,100000,0.29522,2.0,0.417,1.0,ok,Helio Castroneves > Mel B > Marie Osmond,9300694,0.2455
5,10,percent,final_ranking,Marie Osmond,Mel B,28.3332,0.2525276885798278,0.1121753626796883,0.20729,20729,100000,0.28778,3.0,0.417,1.0,ok,Helio Castroneves > Mel B > Marie Osmond,3787915,0.4442
5,10,percent,final_ranking,Marie Osmond,Marie Osmond,23.0,0.1274259925457362,0.0881659975379104,0.20729,20729,100000,0.417,1.0,0.417,1.0,ok,Helio Castroneves > Mel B > Marie Osmond,1911389,0.6919
6,2,percent,elimination,Monica Seles,Cristian de la Fuente,20.0,0.089386262639856,0.0794681896325246,0.25706,25706,100000,0.0817,5.0,0.25508,1.0,ok,,893862,0.889
6,2,percent,elimination,Monica Seles,Steve Guttenberg,16.0,0.0978821890254103,0.079263668441354,0.25706,25706,100000,0.21908,2.0,0.25508,1.0,ok,,978821,0.8098
6,2,percent,elimination,Monica Seles,Priscilla Presley,21.0,0.0888674420498361,0.0789790889381721,0.25706,25706,100000,0.05746,7.0,0.25508,1.0,ok,,888674,0.8887
